V1,movieId,title,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating,Cluster
206,208,Waterworld (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.85209720972097,7
207,209,White Man's Burden (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.83557046979866,3
208,210,Wild Bill (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.88900414937759,3
209,211,"Browning Version, The (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.59585492227979,3
210,212,Bushwhacked (1995),0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.57829977628635,5
211,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.03846153846154,3
212,214,Before the Rain (Pred dozhdot) (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.04723991507431,9
213,215,Before Sunrise (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.83891174270755,3
214,216,Billy Madison (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26020826020826,1
215,217,"Babysitter, The (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.73027613412229,3
216,218,Boys on the Side (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.29343220338983,1
217,219,"Cure, The (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.62480252764613,3
218,220,Castle Freak (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.40181818181818,3
219,222,Circle of Friends (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.53719839142091,3
220,223,Clerks (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86955053808821,1
221,224,Don Juan DeMarco (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.44458687798625,1
222,225,Disclosure (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.28830358553151,3
223,226,Dream Man (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.83720930232558,3
224,227,Drop Zone (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.06875,3
225,228,Destiny Turns on the Radio (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68736842105263,1
226,229,Death and the Maiden (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.56280889621087,3
227,230,Dolores Claiborne (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.59115870400879,3
228,231,Dumb & Dumber (Dumb and Dumber) (1994),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95247000155836,1
229,232,Eat Drink Man Woman (Yin shi nan nu) (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.03560975609756,1
230,233,Exotica (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.52372052903968,3
231,234,Exit to Eden (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67971856836953,1
232,235,Ed Wood (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.66365186673975,1
233,236,French Kiss (1995),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.31534997953336,1
234,237,Forget Paris (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.22454064154469,1
235,238,Far From Home: The Adventures of Yellow Dog (1995),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16906474820144,10
236,239,"Goofy Movie, A (1995)",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0547514159849,10
237,240,Hideaway (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.90979689366786,3
238,241,Fluke (1995),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.03202846975089,10
239,242,Farinelli: il castrato (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.38661710037175,8
240,243,Gordy (1995),0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.53075170842825,10
241,244,Gumby: The Movie (1995),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38070175438597,10
242,245,"Glass Shield, The (1994)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.97647058823529,3
243,246,Hoop Dreams (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.04289685582822,6
244,247,Heavenly Creatures (1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8404504621794,3
245,248,Houseguest (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02562480227776,1
246,249,Immortal Beloved (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.68212121212121,3
247,250,Heavyweights (Heavy Weights) (1995),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98542600896861,10
248,251,"Hunted, The (1995)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05025773195876,3
249,252,I.Q. (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2227020051618,1
250,253,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.49664466047591,3
251,254,Jefferson in Paris (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.89348171701113,3
252,255,"Jerky Boys, The (1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28769657724329,1
253,256,Junior (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.72821031344793,7
254,257,Just Cause (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.41288375754395,5
255,258,"Kid in King Arthur's Court, A (1995)",0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.64678362573099,10
256,259,Kiss of Death (1995),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.07565130260521,3
257,260,Star Wars: Episode IV - A New Hope (1977),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.19067190194855,7
258,261,Little Women (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.62891868428668,3
259,262,"Little Princess, A (1995)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.77602561062367,10
260,263,Ladybird Ladybird (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.73164556962025,3
261,264,"Enfer, L' (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.34591194968553,3
262,265,Like Water for Chocolate (Como agua para chocolate) (1992),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.92726513569937,4
263,266,Legends of the Fall (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3.49625873477212,9
264,267,Major Payne (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87842827004219,1
265,268,Little Odessa (1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.30700549450549,3
266,269,My Crazy Life (Mi vida loca) (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4775,3
267,270,Love Affair (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.17376425855513,3
268,271,Losing Isaiah (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.33054892601432,3
269,272,"Madness of King George, The (1994)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75174691907,1
270,273,Mary Shelley's Frankenstein (Frankenstein) (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3.13503502155172,7
271,274,Man of the House (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87129551227773,1
272,275,Mixed Nuts (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7247442455243,1
273,276,Milk Money (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.98626122000366,1
274,277,Miracle on 34th Street (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.42335886214442,3
275,278,Miami Rhapsody (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02160760587727,1
276,279,My Family (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.69978632478633,3
277,280,Murder in the First (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.72570532915361,3
278,281,Nobody's Fool (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.67047764227642,1
279,282,Nell (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.42097075295582,3
280,283,New Jersey Drive (1995),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.07974137931035,3
281,284,New York Cop (Nyû Yôku no koppu) (1993),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88888888888889,3
282,285,Beyond Bedlam (1993),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.33139534883721,3
283,286,Nemesis 2: Nebula (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.04128440366972,7
284,287,Nina Takes a Lover (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.24468085106383,1
285,288,Natural Born Killers (1994),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.23034731046167,3
286,289,Only You (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.34602130325815,1
287,290,Once Were Warriors (1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.99529935675408,3
288,291,Poison Ivy II (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.27667682926829,3
289,292,Outbreak (1995),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3.41436790368056,7
290,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.05057355448768,3
291,294,"Perez Family, The (1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.17626321974148,1
292,295,"Pyromaniac's Love Story, A (1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.79744136460554,1
293,296,Pulp Fiction (1994),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.17423116921706,3
294,297,Panther (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.11466165413534,3
295,298,Pushing Hands (Tui shou) (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.50409836065574,3
296,299,Priest (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.72886519421173,3
297,300,Quiz Show (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.66669093733314,3
298,301,Picture Bride (Bijo photo) (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.52771855010661,3
299,302,"Queen Margot (Reine Margot, La) (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.75,3
300,303,"Quick and the Dead, The (1995)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.04017278617711,3
301,304,Roommates (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.19889502762431,1
302,305,Ready to Wear (Pret-A-Porter) (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70603674540682,1
303,306,Three Colors: Red (Trois couleurs: Rouge) (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.08956150027579,3
304,307,Three Colors: Blue (Trois couleurs: Bleu) (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9931845416417,3
305,308,Three Colors: White (Trzy kolory: Bialy) (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.91324951644101,1
306,309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.63616557734205,3
307,310,Rent-a-Kid (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76734693877551,1
308,311,Relative Fear (1994),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.66049382716049,3
309,312,Stuart Saves His Family (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62037735849057,1
310,313,"Swan Princess, The (1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02387041773231,10
311,314,"Secret of Roan Inish, The (1994)",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.84905431619787,10
312,315,"Specialist, The (1994)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.90205123611609,3
313,316,Stargate (1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.35422497562816,7
314,317,"Santa Clause, The (1994)",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.14607921893345,4
315,318,"Shawshank Redemption, The (1994)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.44699049963703,3
316,319,Shallow Grave (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.78447075208914,1
317,320,Suture (1993),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.24921630094044,2
318,321,Strawberry and Chocolate (Fresa y chocolate) (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7619305856833,3
319,322,Swimming with Sharks (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6972538513061,1
320,324,"Sum of Us, The (1994)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6865671641791,1
321,325,National Lampoon's Senior Trip (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64623552123552,1
322,326,To Live (Huozhe) (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.08102025506377,3
323,327,Tank Girl (1995),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.80632769939936,7
324,328,Tales from the Crypt Presents: Demon Knight (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.15306963329213,3
325,329,Star Trek: Generations (1994),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.32962808665354,7
326,330,Tales from the Hood (1995),0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.80826822916667,3
327,331,Tom & Viv (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.28533094812165,3
328,332,Village of the Damned (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.76091127098321,7
329,333,Tommy Boy (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34847655537311,1
330,334,Vanya on 42nd Street (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.81929181929182,3
331,335,Underneath (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.2632241813602,5
332,336,"Walking Dead, The (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.85084745762712,9
333,337,What's Eating Gilbert Grape (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75583021083832,3
334,338,Virtuosity (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.99473344797936,7
335,339,While You Were Sleeping (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.50034461962609,1
336,340,"War, The (1994)",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.37525562372188,9
337,341,Double Happiness (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.59375,3
338,342,Muriel's Wedding (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50996578272027,1
339,343,"Baby-Sitters Club, The (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64614561027837,10
340,344,Ace Ventura: Pet Detective (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98234186156019,1
341,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.64958301008534,1
342,346,Backbeat (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.42914083259522,8
343,347,Bitter Moon (1992),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3.4121271076524,2
344,348,Bullets Over Broadway (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70073401343618,1
345,349,Clear and Present Danger (1994),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.66030908660512,3
346,350,"Client, The (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3.46740984020716,5
347,351,"Corrina, Corrina (1994)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.30474502317971,1
348,352,Crooklyn (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25986597170514,1
349,353,"Crow, The (1994)",0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3.51358629871702,4
350,354,Cobb (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.15763945028294,3
351,355,"Flintstones, The (1994)",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.43349431532347,10
352,356,Forrest Gump (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4.02900018134558,9
353,357,Four Weddings and a Funeral (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.65110653814217,1
354,358,Higher Learning (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.24945006599208,3
355,359,I Like It Like That (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.29241877256318,1
356,360,I Love Trouble (1994),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73369823893384,1
357,361,It Could Happen to You (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.33807330262367,1
358,362,"Jungle Book, The (1994)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.39716869838773,10
359,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.99377916018663,6
360,364,"Lion King, The (1994)",0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3.77909004642097,10
361,365,Little Buddha (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.17698630136986,3
362,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2.95624048706241,5
363,367,"Mask, The (1994)",0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.17471789204281,4
364,368,Maverick (1994),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.41073731098347,1
365,369,Mrs. Parker and the Vicious Circle (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.31517857142857,3
366,370,Naked Gun 33 1/3: The Final Insult (1994),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95550802888998,1
367,371,"Paper, The (1994)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25863667980524,1
368,372,Reality Bites (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.25205992509363,1
369,373,Red Rock West (1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.78196767791324,3
370,374,Richie Rich (1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42477341389728,10
371,375,Safe Passage (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.27165354330709,3
372,376,"River Wild, The (1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.28160970426775,3
373,377,Speed (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.49320292574948,3
374,378,Speechless (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.12702818104185,1
375,379,Timecop (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.7235831809872,7
376,380,True Lies (1994),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.49114900715957,1
377,381,When a Man Loves a Woman (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.40426395939086,3
378,382,Wolf (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,3.03561542720059,3
379,383,Wyatt Earp (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.19532338308458,3
380,384,Bad Company (1995),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.97600518806745,3
381,385,"Man of No Importance, A (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5703125,3
382,386,S.F.W. (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.81932773109244,3
383,387,"Low Down Dirty Shame, A (1994)",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66619115549215,1
384,388,Boys Life (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.55444646098004,3
385,389,"Colonel Chabert, Le (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3.48756218905473,9
386,390,Faster Pussycat! Kill! Kill! (1965),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.43058968058968,3
387,391,Jason's Lyric (1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.15807962529274,3
388,392,"Secret Adventures of Tom Thumb, The (1993)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31272727272727,10
389,393,Street Fighter (1994),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8672219500245,4
390,394,Coldblooded (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,1
391,395,Desert Winds (1995),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.07692307692308,4
392,396,Fall Time (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,3
393,397,"Fear, The (1995)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.18478260869565,3
394,398,Frank and Ollie (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.38235294117647,6
395,399,Girl in the Cadillac (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.25,3
396,400,Homage (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.51785714285714,3
397,401,Mirage (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.23684210526316,3
398,402,Open Season (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.925,1
399,403,Two Crimes (Dos crímenes) (1995),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.84615384615385,1
400,404,Brother Minister: The Assassination of Malcolm X (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2962962962963,6
401,405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.45005627462015,4
402,406,Federal Hill (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.08333333333333,3
403,407,In the Mouth of Madness (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.145,3
404,408,8 Seconds (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.23849693251534,3
405,409,Above the Rim (1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.02320185614849,3
406,410,Addams Family Values (1993),0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99207755935117,10
407,411,Martin Lawrence: You So Crazy (1994),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.77433628318584,6
408,412,"Age of Innocence, The (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.56823711568237,3
409,413,Airheads (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7982800982801,1
410,414,"Air Up There, The (1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62369942196532,1
